CMSL#,District,Trade Class,Active?,Location Name,Brand Code,Phone,Fax,Physical Address 1,Physical Address 2,City,Province,PostCode,Open 24 hours?,opens,closes,Food Store?,Restaurant?,Service Station?,No.of bays,Carwash?,Carwash Type 1,Carwash Type 2,Truckwash?,Travel Stop?,Cardlock Type,ATM Banking?,SaniDump?,Showers?,Trucker Lounge?,Weigh-Scale?,Laundry?,Lottery?,Used Oil Depot?,Tire Repair?,Diesel?,Gasoline?,Ethanol?,Propane?,NGV?,Division,ALT-cd,System,MS-cd,Husky Market?,Pay@Pump?,Propane Tank Exchange?,Cust-no,Acc.Type,Site Terms,Tank Terms,Reseller id #,Excemption License #,Rent Terms,MeterProducts,ss-commission,fs-commission,cl-commission,SiteProducts,Latitude, Longitude,Motorists with Disabilities?,Bulk DEF
7155,222,FSERV,no,N PEMBINA HUSKY,HUSKY,(204)453-6661,(204)452-6257,N PEMBINA HUSKY,465 PEMBINA HWY,WINNIPEG,MB,R3M 2K9,no,700,2200,yes,no,no,,yes,Touchless,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT09,yes,MS005,no,?,no,667933,R4,PREPAY,,815637509RT,,ERNT,,,,,,49.86781,-97.14648053,yes,no
7164,222,SSERV,yes,OSBORNE HUSKY WINNIPEG,HUSKY,(204)477-5278,(204)475-6498,OSBORNE HUSKY WINNIPEG,705 OSBORNE ST,WINNIPEG,MB,R3L 2C1,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS005,no,yes,yes,667889,R4,E30,CONS,897473062RT,,ERNT,131;173;174;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,131;173;174;175;,49.86189857,-97.13188511,yes,no
7165,222,SSERV,yes,UNICITY HUSKY,HUSKY,(204)888-0885,(204)897-6485,UNICITY HUSKY,3705 PORTAGE AVE,WINNIPEG,MB,R3K 0X4,no,700,2100,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS005,no,yes,no,667889,R4,E30,CONS,897473062RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,49.88195841,-97.31521855,yes,no
7167,352,FSERV,no,PORTAGE LA PRAIRIE MOHAWK,MOHAWK,(204)857-7038,(204)239-0939,PORTAGE LA PRAIRIE MOHAWK,1301 SASKATCHEWAN AVE,PTGE LA PRAIRIE,MB,R1N 0R3,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,3,ALT09,yes,MS009,no,?,no,807933,R4,30,,,,,,,,,,0,0,yes,no
7169,222,SSERV,yes,REDWOOD HUSKY,HUSKY,(204)589-4809,(204)582-9694,REDWOOD HUSKY,1567 ARLINGTON ST,WINNIPEG,MB,R2X 1V3,no,600,2300,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS005,no,yes,yes,667902,R7,E30,CONS,852108158RT,,ERNT,131;173;174;175;, 1.00; 1.00; 1.00; 1.00;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,49.92417877,-97.1524815,yes,no
7170,352,SSERV,no,REGENT MOHAWK WINNIPEG,MOHAWK,(204)667-3239,             ,REGENT MOHAWK WINNIPEG,1439 REGENT AVE W,WINNIPEG,MB,R2C 3B2,no,700,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,3,ALT09,no,MS005,no,?,no,667267,R7,CC,,,,ERNT,,,,,,49.895459,-97.040709,yes,no
7184,222,SSERV,yes,ROSEBERRY HUSKY,HUSKY,(204)888-1530,(204)885-1840,ROSEBERRY HUSKY,1844 PORTAGE AVE,WINNIPEG,MB,R3J 0G6,yes,,,yes,no,no,,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS005,no,yes,yes,667889,R4,E30,CONS,897473062RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,49.878509,-97.21582,yes,no
7185,222,SPISL,yes,RICHER HUSKY,HUSKY,(204)422-6380,(204)422-6294,RICHER HUSKY,PR302 & HWY 1 E,RICHER,MB,R0E 1S0,no,600,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,2,ALT04,yes,MS009,no,?,yes,806471,R4,E30,ECOD,866288449RT,721260-7,,,,,,131;154;174;175;,49.657217,-96.456642,yes,no
7186,342,SSERV,yes,BRANDON NORTH SHOP,HUSKY,(204)727-3960,(204)727-3960,BRANDON NORTH SHOP,102 ROSSER AVE,BRANDON,MB,R7A 0J7,no,700,2300,yes,no,no,,no,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,3,ALT04,no,MS009,no,yes,yes,667911,R7,E30,CONS,843194473RT,,ERNT,131;173;174;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,131;173;174;175;,49.8483583,-99.93922366,yes,no
7190,222,SSERV,yes,ST. ANNE'S RD HUSKY MARKET,HUSKY,(204)257-6761,(204)256-8879,ST. ANNE'S RD HUSKY MARKET,443 ST. ANNE'S RD,WINNIPEG,MB,R2M 3C9,yes,,,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS005,yes,yes,yes,667902,R7,E30,CONS,852108158RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,49.84547457,-97.09656788,yes,no
7195,222,SSERV,yes,ST. VITAL HUSKY,HUSKY,(204)257-2094,(204)253-1474,ST. VITAL HUSKY,1025 ST. MARY'S RD,WINNIPEG,MB,R2M 3S5,no,600,2300,yes,no,no,,yes,Wand Wash,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS005,no,yes,yes,667902,R7,E30,CONS,852108158RT,,ERNT,131;173;174;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,131;173;174;175;,49.83879,-97.11221059,yes,no
7220,222,SSERV,yes,FT FRANCES HUSKY,HUSKY,(807)274-7680,(807)274-1381,FT FRANCES HUSKY,500 KING'S HWY,FORT FRANCES,ON,P9A 3P8,yes,,,yes,no,no,,yes,Wand Wash,,yes,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS011,no,yes,yes,667885,R7,30,CONS,804707339RT,,ERNT,104;131;173;175;,;;;;, 1.00; 1.00; 1.00; 1.00;,;;;;,104;131;173;175;,48.61104844,-93.4138828,yes,no
7227,346,NOINC,no,CLAIREVILLE HUSKY,HUSKY,(999)999-9999,             ,CLAIREVILLE HUSKY,3420 QUEEN STREET E,BRAMPTON,ON,L6A 1A0,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,3,ALT09,no,MS000,no,no,no,HOMKTG,R6,E30,,807119482RT,mmgov-only,,,,,,,0,0,yes,no
7228,220,SSERV,yes,REDCLIFF HUSKY,HUSKY,(403)529-0570,(403)487-0920,REDCLIFF HUSKY,701 BROADWAY AVE NE,REDCLIFF,AB,T0J 2P0,no,500,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,no,MS007,no,yes,yes,667781,R7,ECOD,ECOD,822197943RT,,ERNT,,,,,105;131;154;174;,50.07718,-110.778238,yes,no
7229,107,SSERV,yes,FAIRVIEW AB HUSKY,HUSKY,(780)835-4012,(780)835-4030,FAIRVIEW ALBERTA HUSKY,10010 110 ST,FAIRVIEW,AB,T0H 1L0,no,500,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS000,no,yes,yes,667838,R7,E30,ECOD,807119482RT,,,,,,,131;154;174;175;,56.065425,-118.3661666,yes,no
7241,220,SSERV,yes,CROWFOOT HUSKY/MAC'S,HUSKY,(403)239-8989,             ,CROWFOOT HUSKY/MAC'S,900 20 CROWFOOT CRES NW,CALGARY,AB,T3G 2P6,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS003,no,yes,yes,667738,R7,30,15,104855408RT,,,,,,,105;174;,51.12556,-114.19972,yes,no
7242,220,SSERV,yes,SOMERSET HUSKY/MAC'S,HUSKY,(403)873-0862,             ,SOMERSET HUSKY/MAC'S,16305 SOMERCREST ST SW,CALGARY,AB,T2Y 3M7,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS003,no,yes,yes,667739,R7,30,15,104855408RT,,,,,,,105;174;,50.90389,-114.09,yes,no
7243,221,SSERV,yes,SHAWINIGAN HUSKY/MAC'S,HUSKY,(403)201-8959,             ,SHAWINIGAN HUSKY/MAC'S,655 SHAWINIGAN DR SW,CALGARY,AB,T2Y 4H2,yes,,,yes,no,no,,no,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS003,no,yes,yes,667736,R7,30,15,104855408RT,,,,,,,105;174;,50.91361,-114.09,yes,no
7244,108,SSERV,yes,RIDGEMONT HUSKY/MAC'S,HUSKY,(780)449-0402,(780)449-3798,RIDGEMONT HUSKY/MAC'S,10 RIDGEMONT WAY ,SHERWOOD PARK,AB,T8A 5M9,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS007,no,yes,yes,667735,R7,30,15,104855408RT,,,,,,,131;154;174;175;,53.512626,-113.258009,yes,no
7246,220,SSERV,yes,DEER RIDGE HUSKY/MAC'S,HUSKY,(403)225-0656,             ,DEER RIDGE HUSKY/MAC'S   ,14943 DEER RIDGE DR SE,CALGARY,AB,T2J 6A9,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,2,ALT04,no,MS007,no,yes,yes,667743,R7,30,15,104855408RT,,,,,,,105;174;,50.93167,-114.02667,yes,no
7247,106,SSERV,yes,50 ST HUSKY/MAC'S,HUSKY,(780)490-1912,             ,50 ST HUSKY/MAC'S,4333 50 ST,EDMONTON,AB,T6L 7E8,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS007,no,yes,yes,667737,R7,30,15,104855408RT,,,,,,,131;154;174;175;,53.48139,-113.41722,yes,no
7248,107,SSERV,yes,61 AVE HUSKY/MAC'S,HUSKY,(780)432-5609,             ,61 AVE HUSKY/MAC'S,10845 61 AVE,EDMONTON,AB,T6H 1L9,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT04,no,MS002,no,yes,yes,667740,R7,30,15,104855408RT,,,,,,,174;175;,53.498133,-113.511283,yes,no
7249,108,SSERV,yes,KING HUSKY/MAC'S,HUSKY,(780)962-8246,             ,KING HUSKY/MAC'S,624 KING ST ,SPRUCE GROVE,AB,T7X 4B2,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT04,no,MS002,no,yes,yes,667742,R7,30,15,104855408RT,,,,,,,174;175;,53.557198,-113.896411,yes,no
7250,107,SSERV,yes,GIROUX HUSKY/MAC'S,HUSKY,(780)460-8221,             ,GIROUX HUSKY/MAC'S,35 GIROUX RD,ST. ALBERT,AB,T8N 4W3,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS002,no,yes,yes,667741,R7,30,15,104855408RT,,,,,,,131;154;174;175;,53.652805,-113.6392522,yes,no
7251,108,SSERV,yes,8 ST HUSKY/MAC'S,HUSKY,(306)955-0911,             ,8 ST HUSKY/MAC'S,3929 8 ST E BAY 101,Saskatoon,SK,S7H 5M2,yes,,,no,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT04,no,MS012,no,yes,no,667746,R7,30,15,104855408RT,,,,,,,174;175;,52.116081,-106.587437,yes,no
7252,102,SSERV,yes,88 AVE HUSKY/MAC'S,HUSKY,(604)888-7302,(604)513-3659,88 AVE HUSKY/MAC'S,20995 88 AVE,LANGLEY,BC,V1M 1A1,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,1,ALT04,no,MS006,no,yes,yes,667747,R7,30,30,104855408RT,,,,,,,104;175;,49.16281,-122.639157,yes,no
7260,346,NOINC,no,SLOUGH STREET HUSKY,HUSKY,(999)999-9999,             ,SLOUGH STREET HUSKY,7454 AIRPORT RD,MISSISSAUGA,ON,L4T 2H5,yes,,,no,no,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,?,?,?,?,?,3,ALT09,?,MS000,no,yes,?,HOMKTG,R6,30,,807119482RT,mmgov-only,,,,,,,0,0,yes,no
7261,223,SSERV,yes,BURLINGTON ST HUSKY,HUSKY,(905)549-1610,(905)549-1610,BURLINGTON ST HUSKY,963 BURLINGTON ST E,HAMILTON,ON,L8L 4K6,no,500,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,2,ALT04,yes,MS000,no,yes,yes,667811,R7,E30,ECOD,871550000RT,,ERNT,,,,,104;131;175;,43.263065,-79.82237,yes,no
7262,104,SSERV,yes,BIG SKY HUSKY,HUSKY,(250)373-0018,(250)373-0053,BIG SKY HUSKY ,1000 TRANS CANADA HYWAY,SAVONA,BC,V0K 2J0,no,700,2200,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS000,no,yes,no,667808,R7,E30,ECOD,888321987RT,EXEMPT,ERNT,,,,,104;131;136;175;,50.75858,-120.743132,yes,no
7394,103,SSERV,yes,SALMON ARM HUSKY MARKET,HUSKY,(250)832-3969,             ,SALMON ARM HUSKY MARKET,50 TRANS CANADA HWY SW,SALMON ARM,BC,V1E 1V4,no,600,2300,yes,no,no,,yes,Brush/Softcloth,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,1,ALT04,no,MS006,yes,yes,yes,667863,R4,E30,CONS,139746275RT,,ERNT,104;131;173;175;9104;,;;;;;, 1.00; 1.00; 1.00; 1.00; 1.00;,;;;;;,104;131;173;175;9104;,50.699448,-119.285565,yes,no
7417,344,SSERV,no,CONFEDERATION HUSKY,HUSKY,(306)384-1999,(306)384-1969,CONFEDERATION HUSKY,3275 33 ST W,SASKATOON,SK,S7L 4R1,no,700,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,3,ALT09,no,MS012,no,?,no,666827,R7,30,,,1923804,ERNT,,,,,,52.14380117,-106.7250893,yes,no
7422,108,SSERV,yes,PRIMROSE HUSKY,HUSKY,(306)933-3070,(306)933-3073,PRIMROSE HUSKY ,250 S PRIMROSE DR,SASKATOON,SK,S7K 6Y6,no,600,2300,yes,no,yes,3,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS012,no,yes,yes,667874,R7,E30,CONS,861713451RT,,ERNT,131;173;174;175;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,131;173;174;175;,52.17293262,-106.6328992,yes,no
7423,108,SSERV,yes,PRIMROSE HUSKY FS,HUSKY,(306)933-3070,(306)374-5594,PRIMROSE HUSKY FS ,250 PRIMROSE DR,SASKATOON,SK,S7K 6Y6,no,600,2300,yes,no,yes,3,no,,,no,no,,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,no,MS012,no,yes,yes,667874,R7,E30,,861713451RT,,ERNT,,,,,,52.16744732,-106.6434091,yes,no
7432,349,SSERV,yes,SSM E HUSKY TC,HUSKY,(705)759-1220,(705)759-7558,SSM E HUSKY TC,1275 TRUNK RD,SAULT STE MARIE,ON,P6A 6X8,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,3,ALT01,no,MS015,yes,yes,no,667082,R7,E30,CONS,873405716RT,92696716,ERNT,103;104;105;131;9131;,;; 0.70; 0.70; 0.70;, 0.70; 0.70; 0.70; 0.70;;,;; 1.00; 1.00; 1.00;,103;104;105;131;9131;,46.53205477,-84.250424,no,no
7433,349,FSERV,no,SSM N HUSKY TC,HUSKY,(705)254-7528,(705)759-0516,SSM N HUSKY TC,458 GREAT NORTHERN RD,SAULT STE MARIE,ON,P6B 4Z9,yes,,,yes,yes,no,,no,Brush/Softcloth,,no,yes,Husky Route Commander,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,3,ALT09,no,MS015,no,?,yes,667584,R7,PREPAY,,845837004RT0001,,ERNT,,,,,,46.53989421,-84.31888551,no,no
7435,349,SSERV,yes,SSM E HUSKY TC,HUSKY,(705)759-1221,             ,SSM E HUSKY TC,1275 TRUNK RD E,SAULT STE MARIE,ON,P6A 3T4,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,3,ALT01,no,MS015,yes,yes,no,667082,R7,E30,,873405716RT,92696716,,,,,,,46.52669724,-84.26283319,no,no
7436,349,FSERV,no,SSM N HUSKY TC,HUSKY,(705)254-7163,(705)759-0516,SSM N HUSKY TC,458 GREAT NORTHERN RD,SAULT STE MARIE,ON,P6B 4Z9,yes,,,yes,yes,no,,no,Brush/Softcloth,,no,yes,Husky Route Commander,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,3,ALT09,no,MS015,no,?,yes,667584,R7,30,,845837004RT0001,,,,,,,,0,0,no,no
7437,105,SSERV,yes,SQUAMISH HUSKY,HUSKY,(604)898-1498,(604)898-1480,SQUAMISH HUSKY,1814 GARIBALDI WAY,GARIBALDI HIGHLANDS,BC,V0N 1T0,no,600,2300,yes,no,no,,no,,,no,no,,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,1,ALT04,yes,MS006,no,?,yes,667839,R4,E30,ECOD,840437933RT,,ERNT,,,,,104;175;,49.74072119,-123.1354953,yes,no
7537,CRU,FSERV,no,SELKIRK HUSKY SERVICE,HUSKY,(204)482-6303,(204)482-7012,SELKIRK HUSKY SERVICE,176 MAIN ST,SELKIRK,MB,R1A 1R3,no,700,2300,yes,no,no,,yes,Wand Wash,,no,no,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3,ALT09,no,MS009,no,?,no,667239,R7,DUEN,,,077820-9,ERNT,,,,,,50.13389092,-96.88436543,yes,no
7577,225,SSERV,no,S AVE HUSKY,HUSKY,(780)962-1886,(780)962-1886,S AVE HUSKY,104 SOUTH AVE,SPRUCE GROVE,AB,T7X 3A3,no,600,2000,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,2,ALT09,no,MS007,no,?,no,807677,R4,CC,,,,ERNT,,,,,,53.545364,-113.889864,yes,no
7579,347,SSERV,yes,SICAMOUS HUSKY TC,HUSKY,(250)836-4675,(250)836-2230,SICAMOUS HUSKY TC,1340 E HWY 1,SICAMOUS,BC,V0E 2V0,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,no,3,ALT01,no,MS006,yes,yes,no,667932,R7,E30,,898658471RT,,ERNT,,,,,,0,0,no,no
7580,347,SSERV,yes,SICAMOUS HUSKY TC,HUSKY,(250)836-4675,(250)836-2230,SICAMOUS HUSKY TC ,1340 TRANS CANADA HWY,SICAMOUS,BC,V0E 2V0,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,no,3,ALT01,no,MS006,yes,yes,no,667932,R7,E30,CONS,898658471RT,,ERNT,104;131;173;175;9104;9131;,; 0.70;;;; 0.70;, 0.70;; 0.70; 0.70; 0.70;;,; 1.00;;;; 1.00;,104;131;173;175;9104;9131;,50.845563,-118.955025,no,no
7582,107,SSERV,yes,SEXSMITH HUSKY TAGS,HUSKY,(780)568-4359,(780)568-4644,SEXSMITH HUSKY TAGS,10002 HWY ST,SEXSMITH,AB,T0H 3C0,no,600,2300,yes,no,no,,yes,Touchless,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,no,MS007,no,?,no,666957,R4,E30,ECOD,139085534RT,,,,,,,131;154;174;175;,55.35246,-118.77175,yes,no
7670,344,SSERV,yes,SLAVE LAKE CL,HUSKY,(780)849-2627,             ,SLAVE LAKE CL,600 HWY 88 N,SLAVE LAKE,AB,T9V 3B5,yes,,,yes,no,yes,1,no,,,no,yes,Husky Route Commander,no,no,no,no,no,no,yes,no,yes,yes,?,?,?,?,3,ALT01,no,MS000,no,?,?,667248,R6,E30,ECOD,137976965RT,,,,,,,131;154;175;9131;9154;,55.286683,-114.771118,no,no
7675,108,SSERV,yes,SLAVE LAKE HUSKY/MAC'S,HUSKY,(780)849-6954,(416)609-7161,SLAVE LAKE HUSKY/MAC'S,100 12 AVE SW,SLAVE LAKE,AB,T0G 2A0,yes,,,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,yes,MS007,no,yes,no,991679,R4,30,15,104855408RT,,,,,,,131;154;174;175;,55.27462,-114.77731,yes,no
7705,352,NOINC,no,TEMPORARILY CLOSED,HUSKY,(403)222-2222,(705)235-9394,TEMPORARILY CLOSED,CLOSED                                                      ,SOUTH PORCUPINE,ON,P0N 1H0,yes,,,no,no,no,,no,,,no,no,,no,no,no,no,no,no,no,no,no,no,no,no,?,no,3,ALT09,yes,MS010,no,?,no,HOMKTG,R6,30,,807119482RT,mmgov-only,,,,,,,0,0,yes,no
7719,221,FSERV,yes,SPARWOOD HUSKY,HUSKY,(250)425-6544,(250)425-6510,SPARWOOD HUSKY,121 ASPEN DR,SPARWOOD,BC,V0B 2G0,no,430,2300,yes,no,yes,2,yes,Wand Wash,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,2,ALT04,no,MS006,no,yes,no,667924,R7,30,CONS,899092985RT,,ERNT,103;104;105;131;, 1.00; 1.00; 1.00; 1.00;,;;;;,;;;;,103;104;105;131;,49.728432,-114.8891838,yes,no
7790,1907,NOINC,no,GRANDE PRAIRIE BP & RESIDS,HUSKY,(999)999-9999,             ,GRANDE PRAIRIE BP & RESIDS,138 AVE & 97B STREET,GRANDE PRAIRIE,AB,T8X 0K4,yes,,,no,no,no,,no,,,no,no,,?,?,no,?,?,?,?,?,no,?,?,?,?,?,19,ALT00,no,MS006,no,?,?,HOMKTG,R6,E30,,807119482RT,mmgov-only,,,,,,,0,0,yes,no
7945,222,FSERV,no,JAKES HUSKY SERVICE,HUSKY,(204)326-3509,             ,JAKES HUSKY SERVICE,2 HWY 12 N,STEINBACH,MB,R5G 1T2,no,700,2200,yes,no,yes,3,no,,,no,no,,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,2,ALT09,no,MS009,no,?,no,475483,R4,30,,122064108RT,465409-9,ERNT,,,,,,49.53214,-96.68867,yes,no
7969,347,FSERV,yes,STRATHMORE HUSKY TC,HUSKY,(403)934-3561,(403)934-3555,STRATHMORE HUSKY TC,436 RIDGE RD,STRATHMORE,AB,T1P 1B5,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,no,MS007,no,yes,no,667351,R8,E30,CONS,834447558RT,,ERNT,105;131;164;173;174;, 0.70;; 0.70; 0.70; 0.70;,; 0.70;;;;,; 1.00; 1.00;;;,105;131;164;173;174;,51.03866,-113.39813,no,yes
7970,347,FSERV,yes,STRATHMORE HUSKY TC,HUSKY,(403)934-3455,(403)934-3555,STRATHMORE HUSKY TC,436 RIDGE RD,STRATHMORE,AB,T1P 1B5,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,3,ALT01,no,MS007,no,yes,no,667351,R8,E30,,834447558RT,,ERNT,,,,,,51.03859815,-113.3973884,no,no
7990,344,SSERV,yes,SWIFT CURRENT HUSKY TC,HUSKY,(306)773-6444,(306)773-2043,SWIFT CURRENT HUSKY TC,TRANS CANADA HWY 1 W,SWIFT CURRENT,SK,S9H 3X3,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,yes,3,ALT01,no,MS008,no,yes,no,667939,R8,E30,,833138456RT,,,,,,,,50.31000742,-107.7579311,no,no
7991,105,SPISL,no,PORT KELLS HUSKY,HUSKY,(604)888-4434,(604)888-9453,PORT KELLS HUSKY,19186 96 AVE,SURREY,BC,V4N 3R3,no,600,2000,yes,no,no,,no,,,no,no,Husky Route Commander,no,?,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT09,no,MS001,no,?,no,666738,R3,PREPAY,,,,,,,,,,49.17692294,-122.6905425,no,no
7992,102,SSERV,yes,SCOTT RD HUSKY,HUSKY,(604)597-0160,(604)597-1850,SCOTT RD HUSKY,7812 120 ST,SURREY,BC,V3M 3N2,no,600,2200,yes,no,no,,no,,,no,no,,?,?,no,no,no,no,yes,no,no,yes,yes,yes,yes,no,1,ALT04,yes,MS001,no,yes,no,666758,R4,30,ECOD,866920341RT,,ECOD,,,,,104;131;154;175;,49.14518266,-122.8902247,yes,no
7994,222,SSERV,yes,CARIBOU ST HUSKY,HUSKY,(306)692-3392,(306)692-3392,CARIBOU ST HUSKY ,914 CARIBOU ST W,MOOSE JAW,SK,S6H 2L5,no,700,2300,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,?,?,2,ALT04,yes,MS008,no,?,?,667528,R4,E30,ECOD,821400652RT,,,,,,,131;154;175;,50.28667,-107.8222222,yes,no
7995,344,SSERV,yes,SWIFT CURRENT HUSKY TC,HUSKY,(306)773-6444,(306)773-2043,SWIFT CURRENT HUSKY TC ,1510 S SERVICE RD W,SWIFT CURRENT,SK,S9H 3T1,yes,,,yes,yes,no,,no,,,no,no,Husky Route Commander,yes,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,yes,3,ALT01,no,MS008,no,yes,no,667939,R8,E30,CONS,833138456RT,,ERNT,131;164;173;174;175;, 0.70; 0.70;;;;, 0.70;; 0.70; 0.70; 0.70;, 1.00; 1.00;;;;,131;164;173;174;175;,50.286673,-107.822224,no,yes
7996,102,SSERV,yes,CLAYTON HILLS HUSKY,HUSKY,(778)574-4568,(778)574-4569,CLAYTON HILLS HUSKY,18398 FRASER HWY,SURREY,BC,V3S 8E7,no,600,2100,yes,no,no,,no,,,no,no,,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,1,ALT04,yes,MS001,no,?,no,667293,R4,E30,ECOD,894728583RT,R459176,ERNT,,,,,104;131;154;175;,49.12860813,-122.7126552,yes,no
